"13381","Borussia Moenchengladbach","Bayern Muenchen",1,1,32,2006,2007-05-05 09:30:00
"13382","VfL Wolfsburg","Borussia Dortmund",0,2,32,2006,2007-05-05 09:30:00
"13383","Schalke 04","1. FC Nuernberg",1,0,32,2006,2007-05-05 09:30:00
"13384","VfB Stuttgart","1. FSV Mainz 05",2,0,32,2006,2007-05-05 09:30:00
"13385","Hamburger SV","VfL Bochum",0,3,32,2006,2007-05-05 09:30:00
"13386","Eintracht Frankfurt","Alemannia Aachen",4,0,32,2006,2007-05-05 09:30:00
"13387","Hertha BSC Berlin","Werder Bremen",1,4,32,2006,2007-05-06 11:00:00
"13388","Bayer Leverkusen","Arminia Bielefeld",1,2,32,2006,2007-05-06 11:00:00
"13389","Energie Cottbus","Bayern Muenchen",0,3,33,2006,2007-05-12 09:30:00
"13390","1. FC Nuernberg","Hamburger SV",0,2,33,2006,2007-05-12 09:30:00
"13391","Borussia Dortmund","Schalke 04",2,0,33,2006,2007-05-12 09:30:00
"13392","Hertha BSC Berlin","Bayer Leverkusen",2,3,33,2006,2007-05-12 09:30:00
"13393","VfL Bochum","VfB Stuttgart",2,3,33,2006,2007-05-12 09:30:00
"13394","1. FSV Mainz 05","Borussia Moenchengladbach",3,0,33,2006,2007-05-12 09:30:00
"13395","Arminia Bielefeld","Hannover 96",3,1,33,2006,2007-05-12 09:30:00
"13396","Werder Bremen","Eintracht Frankfurt",1,2,33,2006,2007-05-12 09:30:00
"13397","Alemannia Aachen","VfL Wolfsburg",2,2,33,2006,2007-05-12 09:30:00
"13398","VfL Wolfsburg","Werder Bremen",0,2,34,2006,2007-05-19 09:30:00
"13399","Eintracht Frankfurt","Hertha BSC Berlin",1,2,34,2006,2007-05-19 09:30:00
"13400","Bayer Leverkusen","Borussia Dortmund",2,1,34,2006,2007-05-19 09:30:00
"13401","Hannover 96","1. FC Nuernberg",0,3,34,2006,2007-05-19 09:30:00
"13402","Bayern Muenchen","1. FSV Mainz 05",5,2,34,2006,2007-05-19 09:30:00
"13403","Schalke 04","Arminia Bielefeld",2,1,34,2006,2007-05-19 09:30:00
"13404","Borussia Moenchengladbach","VfL Bochum",0,2,34,2006,2007-05-19 09:30:00
"13405","Hamburger SV","Alemannia Aachen",4,0,34,2006,2007-05-19 09:30:00
"13406","VfB Stuttgart","Energie Cottbus",2,1,34,2006,2007-05-19 09:30:00
"13407","VfB Stuttgart","Schalke 04",2,2,1,2007,2007-08-10 14:30:00
"13408","Bayern Muenchen","Hansa Rostock",3,0,1,2007,2007-08-11 09:30:00
"13409","Bayer Leverkusen","Energie Cottbus",0,0,1,2007,2007-08-11 09:30:00
"13410","VfL Bochum","Werder Bremen",2,2,1,2007,2007-08-11 09:30:00
"13411","Hannover 96","Hamburger SV",0,1,1,2007,2007-08-11 09:30:00
"13412","Eintracht Frankfurt","Hertha BSC Berlin",1,0,1,2007,2007-08-11 09:30:00
"13413","VfL Wolfsburg","Arminia Bielefeld",1,3,1,2007,2007-08-11 09:30:00
"13414","1. FC Nuernberg","Karlsruher SC",0,2,1,2007,2007-08-12 11:00:00
"13415","Borussia Dortmund","MSV Duisburg",1,3,1,2007,2007-08-12 11:00:00
"13416","Karlsruher SC","Hannover 96",1,2,2,2007,2007-08-17 14:30:00
"13417","Schalke 04","Borussia Dortmund",4,1,2,2007,2007-08-18 09:30:00
"13418","Werder Bremen","Bayern Muenchen",0,4,2,2007,2007-08-18 09:30:00
"13419","Hertha BSC Berlin","VfB Stuttgart",3,1,2,2007,2007-08-18 09:30:00
"13420","Arminia Bielefeld","Eintracht Frankfurt",2,2,2,2007,2007-08-18 09:30:00
"13421","Hansa Rostock","1. FC Nuernberg",1,2,2,2007,2007-08-18 09:30:00
"13422","MSV Duisburg","VfL Wolfsburg",1,3,2,2007,2007-08-18 09:30:00
"13423","Hamburger SV","Bayer Leverkusen",1,0,2,2007,2007-08-19 11:00:00
"13424","Energie Cottbus","VfL Bochum",1,2,2,2007,2007-08-19 11:00:00
"13425","VfL Bochum","Hamburger SV",2,1,3,2007,2007-08-24 14:30:00
"13426","VfB Stuttgart","MSV Duisburg",1,0,3,2007,2007-08-25 09:30:00
"13427","Bayern Muenchen","Hannover 96",3,0,3,2007,2007-08-25 09:30:00
"13428","Bayer Leverkusen","Karlsruher SC",3,0,3,2007,2007-08-25 09:30:00
"13429","1. FC Nuernberg","Werder Bremen",0,1,3,2007,2007-08-25 09:30:00
"13430","Borussia Dortmund","Energie Cottbus",3,0,3,2007,2007-08-25 09:30:00
"13431","Arminia Bielefeld","Hertha BSC Berlin",2,0,3,2007,2007-08-25 09:30:00
"13432","Eintracht Frankfurt","Hansa Rostock",1,0,3,2007,2007-08-26 11:00:00
"13433","VfL Wolfsburg","Schalke 04",1,1,3,2007,2007-08-26 11:00:00
"13434","Schalke 04","Bayer Leverkusen",1,1,4,2007,2007-08-31 14:30:00
"13435","Werder Bremen","Eintracht Frankfurt",2,1,4,2007,2007-09-01 09:30:00
"13436","Hertha BSC Berlin","VfL Wolfsburg",2,1,4,2007,2007-09-01 09:30:00
"13437","Hannover 96","VfL Bochum",3,2,4,2007,2007-09-01 09:30:00
"13438","Energie Cottbus","1. FC Nuernberg",1,1,4,2007,2007-09-01 09:30:00
"13439","Hansa Rostock","Borussia Dortmund",0,1,4,2007,2007-09-01 09:30:00
"13440","MSV Duisburg","Arminia Bielefeld",3,0,4,2007,2007-09-01 09:30:00
"13441","Hamburger SV","Bayern Muenchen",1,1,4,2007,2007-09-02 11:00:00
"13442","Karlsruher SC","VfB Stuttgart",1,0,4,2007,2007-09-02 11:00:00
"13443","Borussia Dortmund","Werder Bremen",3,0,5,2007,2007-09-14 14:30:00
"13444","VfB Stuttgart","Energie Cottbus",3,0,5,2007,2007-09-15 09:30:00
"13445","Bayern Muenchen","Schalke 04",1,1,5,2007,2007-09-15 09:30:00
"13446","Bayer Leverkusen","VfL Bochum",2,0,5,2007,2007-09-15 09:30:00
"13447","1. FC Nuernberg","Hannover 96",2,2,5,2007,2007-09-15 09:30:00
"13448","Arminia Bielefeld","Hansa Rostock",4,2,5,2007,2007-09-15 09:30:00
"13449","Eintracht Frankfurt","Hamburger SV",2,1,5,2007,2007-09-15 09:30:00
"13450","VfL Wolfsburg","Karlsruher SC",1,2,5,2007,2007-09-16 11:00:00
"13451","MSV Duisburg","Hertha BSC Berlin",1,2,5,2007,2007-09-16 11:00:00
"13452","VfL Bochum","Eintracht Frankfurt",0,0,6,2007,2007-09-21 14:30:00
"13453","Schalke 04","Arminia Bielefeld",3,0,6,2007,2007-09-22 09:30:00
"13454","Werder Bremen","VfB Stuttgart",4,1,6,2007,2007-09-22 09:30:00
"13455","Hamburger SV","1. FC Nuernberg",1,0,6,2007,2007-09-22 09:30:00
"13456","Hertha BSC Berlin","Borussia Dortmund",3,2,6,2007,2007-09-22 09:30:00
"13457","Energie Cottbus","VfL Wolfsburg",1,2,6,2007,2007-09-22 09:30:00
"13458","Hansa Rostock","MSV Duisburg",2,0,6,2007,2007-09-22 09:30:00
"13459","Hannover 96","Bayer Leverkusen",0,3,6,2007,2007-09-23 11:00:00
"13460","Karlsruher SC","Bayern Muenchen",1,4,6,2007,2007-09-23 11:00:00
"13461","Borussia Dortmund","Hamburger SV",0,3,7,2007,2007-09-25 14:00:00
"13462","Hertha BSC Berlin","Hansa Rostock",1,3,7,2007,2007-09-25 14:00:00
"13463","VfL Wolfsburg","Werder Bremen",1,1,7,2007,2007-09-25 14:00:00
"13464","MSV Duisburg","Schalke 04",0,2,7,2007,2007-09-25 14:00:00
"13465","VfB Stuttgart","VfL Bochum",1,0,7,2007,2007-09-26 14:00:00
"13466","Bayern Muenchen","Energie Cottbus",5,0,7,2007,2007-09-26 14:00:00
"13467","1. FC Nuernberg","Bayer Leverkusen",1,2,7,2007,2007-09-26 14:00:00
"13468","Arminia Bielefeld","Hannover 96",0,2,7,2007,2007-09-26 14:00:00
"13469","Eintracht Frankfurt","Karlsruher SC",0,1,7,2007,2007-09-26 14:00:00
"13470","Schalke 04","Hertha BSC Berlin",1,0,8,2007,2007-09-28 14:30:00
"13471","Werder Bremen","Arminia Bielefeld",8,1,8,2007,2007-09-29 09:30:00
"13472","Bayer Leverkusen","Bayern Muenchen",0,1,8,2007,2007-09-29 09:30:00
"13473","Hamburger SV","VfL Wolfsburg",2,2,8,2007,2007-09-29 09:30:00
"13474","VfL Bochum","1. FC Nuernberg",3,3,8,2007,2007-09-29 09:30:00
"13475","Karlsruher SC","Borussia Dortmund",3,1,8,2007,2007-09-29 09:30:00
"13476","Hansa Rostock","VfB Stuttgart",2,1,8,2007,2007-09-29 09:30:00
"13477","Hannover 96","MSV Duisburg",2,1,8,2007,2007-09-30 11:00:00
"13478","Energie Cottbus","Eintracht Frankfurt",2,2,8,2007,2007-09-30 11:00:00
"13479","Borussia Dortmund","VfL Bochum",2,1,9,2007,2007-10-05 14:30:00
"13480","VfB Stuttgart","Hannover 96",0,2,9,2007,2007-10-06 09:30:00
"13481","Schalke 04","Karlsruher SC",0,2,9,2007,2007-10-06 09:30:00
"13482","Hertha BSC Berlin","Energie Cottbus",0,0,9,2007,2007-10-06 09:30:00
"13483","Arminia Bielefeld","Hamburger SV",0,1,9,2007,2007-10-06 09:30:00
"13484","VfL Wolfsburg","Hansa Rostock",1,0,9,2007,2007-10-06 09:30:00
"13485","MSV Duisburg","Werder Bremen",1,3,9,2007,2007-10-06 09:30:00
"13486","Bayern Muenchen","1. FC Nuernberg",3,0,9,2007,2007-10-07 11:00:00
"13487","Eintracht Frankfurt","Bayer Leverkusen",2,1,9,2007,2007-10-07 11:00:00
"13488","Energie Cottbus","MSV Duisburg",1,2,10,2007,2007-10-19 14:30:00
"13489","Werder Bremen","Hertha BSC Berlin",3,2,10,2007,2007-10-20 09:30:00
"13490","Bayer Leverkusen","Borussia Dortmund",2,2,10,2007,2007-10-20 09:30:00
"13491","1. FC Nuernberg","Eintracht Frankfurt",5,1,10,2007,2007-10-20 09:30:00
"13492","Hamburger SV","VfB Stuttgart",4,1,10,2007,2007-10-20 09:30:00
"13493","VfL Bochum","Bayern Muenchen",1,2,10,2007,2007-10-20 09:30:00
"13494","Hansa Rostock","Schalke 04",1,1,10,2007,2007-10-20 09:30:00
"13495","Hannover 96","VfL Wolfsburg",2,2,10,2007,2007-10-21 11:00:00
"13496","Karlsruher SC","Arminia Bielefeld",0,0,10,2007,2007-10-21 11:00:00
"13497","Eintracht Frankfurt","Hannover 96",0,0,11,2007,2007-10-26 14:30:00
"13498","VfB Stuttgart","Bayer Leverkusen",1,0,11,2007,2007-10-27 09:30:00
"13499","Schalke 04","Werder Bremen",1,1,11,2007,2007-10-27 09:30:00
"13500","Hertha BSC Berlin","VfL Bochum",2,0,11,2007,2007-10-27 09:30:00
"13501","Arminia Bielefeld","Energie Cottbus",1,1,11,2007,2007-10-27 09:30:00
"13502","VfL Wolfsburg","1. FC Nuernberg",3,1,11,2007,2007-10-27 09:30:00
"13503","Hansa Rostock","Karlsruher SC",0,0,11,2007,2007-10-27 09:30:00
"13504","Borussia Dortmund","Bayern Muenchen",0,0,11,2007,2007-10-28 12:00:00
"13505","MSV Duisburg","Hamburger SV",0,1,11,2007,2007-10-28 12:00:00
"13506","Energie Cottbus","Schalke 04",1,0,12,2007,2007-11-02 15:30:00
"13507","Werder Bremen","Hansa Rostock",1,0,12,2007,2007-11-03 10:30:00
"13508","Bayern Muenchen","Eintracht Frankfurt",0,0,12,2007,2007-11-03 10:30:00
"13509","Bayer Leverkusen","Arminia Bielefeld",4,0,12,2007,2007-11-03 10:30:00
"13510","1. FC Nuernberg","VfB Stuttgart",0,1,12,2007,2007-11-03 10:30:00
"13511","Hamburger SV","Hertha BSC Berlin",2,1,12,2007,2007-11-03 10:30:00
"13512","Hannover 96","Borussia Dortmund",2,1,12,2007,2007-11-03 10:30:00
"13513","VfL Bochum","VfL Wolfsburg",5,3,12,2007,2007-11-04 11:00:00
"13514","Karlsruher SC","MSV Duisburg",1,0,12,2007,2007-11-04 11:00:00
"13515","MSV Duisburg","VfL Bochum",0,2,13,2007,2007-11-09 14:30:00
"13516","VfB Stuttgart","Bayern Muenchen",3,1,13,2007,2007-11-10 09:30:00
"13517","Schalke 04","Hamburger SV",1,1,13,2007,2007-11-10 09:30:00
"13518","Werder Bremen","Karlsruher SC",4,0,13,2007,2007-11-10 09:30:00
"13519","Borussia Dortmund","Eintracht Frankfurt",1,1,13,2007,2007-11-10 09:30:00
"13520","Hertha BSC Berlin","Hannover 96",1,0,13,2007,2007-11-10 09:30:00
"13521","Hansa Rostock","Energie Cottbus",3,2,13,2007,2007-11-10 09:30:00
"13522","Arminia Bielefeld","1. FC Nuernberg",3,1,13,2007,2007-11-11 11:00:00
"13523","VfL Wolfsburg","Bayer Leverkusen",1,2,13,2007,2007-11-11 11:00:00
"13524","Karlsruher SC","Hertha BSC Berlin",2,1,14,2007,2007-11-23 14:30:00
"13525","Bayern Muenchen","VfL Wolfsburg",2,1,14,2007,2007-11-24 09:30:00
"13526","Bayer Leverkusen","MSV Duisburg",4,1,14,2007,2007-11-24 09:30:00
"13527","VfL Bochum","Arminia Bielefeld",3,0,14,2007,2007-11-24 09:30:00
"13528","Hannover 96","Schalke 04",2,3,14,2007,2007-11-24 09:30:00
"13529","Energie Cottbus","Werder Bremen",0,2,14,2007,2007-11-24 09:30:00
"13530","Eintracht Frankfurt","VfB Stuttgart",1,4,14,2007,2007-11-24 09:30:00
"13531","1. FC Nuernberg","Borussia Dortmund",2,0,14,2007,2007-11-25 11:00:00
"13532","Hamburger SV","Hansa Rostock",2,0,14,2007,2007-11-25 11:00:00
"13533","Hansa Rostock","Hannover 96",0,3,15,2007,2007-11-30 14:30:00
"13534","VfB Stuttgart","Borussia Dortmund",1,2,15,2007,2007-12-01 09:30:00
"13535","Schalke 04","VfL Bochum",1,0,15,2007,2007-12-01 09:30:00
"13536","Werder Bremen","Hamburger SV",2,1,15,2007,2007-12-01 09:30:00
"13537","Hertha BSC Berlin","Bayer Leverkusen",0,3,15,2007,2007-12-01 09:30:00
"13538","Energie Cottbus","Karlsruher SC",2,0,15,2007,2007-12-01 09:30:00
"13539","VfL Wolfsburg","Eintracht Frankfurt",2,2,15,2007,2007-12-01 09:30:00
"13540","Arminia Bielefeld","Bayern Muenchen",0,1,15,2007,2007-12-02 11:00:00
"13541","MSV Duisburg","1. FC Nuernberg",1,0,15,2007,2007-12-02 11:00:00
"13542","Borussia Dortmund","Arminia Bielefeld",6,1,16,2007,2007-12-07 14:30:00
"13543","VfB Stuttgart","VfL Wolfsburg",3,1,16,2007,2007-12-08 09:30:00
"13544","Bayern Muenchen","MSV Duisburg",0,0,16,2007,2007-12-08 09:30:00
"13545","Hamburger SV","Energie Cottbus",0,0,16,2007,2007-12-08 09:30:00
"13546","VfL Bochum","Karlsruher SC",2,2,16,2007,2007-12-08 09:30:00
"13547","Hannover 96","Werder Bremen",4,3,16,2007,2007-12-08 09:30:00
"13548","Eintracht Frankfurt","Schalke 04",2,2,16,2007,2007-12-08 09:30:00
"13549","Bayer Leverkusen","Hansa Rostock",3,0,16,2007,2007-12-09 11:00:00
"13550","1. FC Nuernberg","Hertha BSC Berlin",2,1,16,2007,2007-12-09 11:00:00
"13551","Energie Cottbus","Hannover 96",5,1,17,2007,2007-12-14 14:30:00
"13552","Schalke 04","1. FC Nuernberg",2,1,17,2007,2007-12-15 09:30:00
"13553","Werder Bremen","Bayer Leverkusen",5,2,17,2007,2007-12-15 09:30:00
"13554","Hertha BSC Berlin","Bayern Muenchen",0,0,17,2007,2007-12-15 09:30:00
"13555","Arminia Bielefeld","VfB Stuttgart",2,0,17,2007,2007-12-15 09:30:00
"13556","VfL Wolfsburg","Borussia Dortmund",4,0,17,2007,2007-12-15 09:30:00
"13557","Karlsruher SC","Hamburger SV",1,1,17,2007,2007-12-15 09:30:00
"13558","Hansa Rostock","VfL Bochum",2,0,17,2007,2007-12-16 11:00:00
"13559","MSV Duisburg","Eintracht Frankfurt",0,1,17,2007,2007-12-16 11:00:00
"13560","Hansa Rostock","Bayern Muenchen",1,2,18,2007,2008-02-01 14:30:00
"13561","Energie Cottbus","Bayer Leverkusen",2,3,18,2007,2008-02-02 09:30:00
"13562","Karlsruher SC","1. FC Nuernberg",2,0,18,2007,2008-02-02 09:30:00
"13563","MSV Duisburg","Borussia Dortmund",3,3,18,2007,2008-02-02 09:30:00
"13564","Hamburger SV","Hannover 96",1,1,18,2007,2008-02-02 09:30:00
"13565","Hertha BSC Berlin","Eintracht Frankfurt",0,3,18,2007,2008-02-02 09:30:00
"13566","Arminia Bielefeld","VfL Wolfsburg",0,1,18,2007,2008-02-02 09:30:00
"13567","Schalke 04","VfB Stuttgart",4,1,18,2007,2008-02-03 11:00:00
"13568","Werder Bremen","VfL Bochum",1,2,18,2007,2008-02-03 11:00:00
"13569","Eintracht Frankfurt","Arminia Bielefeld",2,1,19,2007,2008-02-08 14:30:00
"13570","Bayer Leverkusen","Hamburger SV",1,1,19,2007,2008-02-09 09:30:00
"13571","VfB Stuttgart","Hertha BSC Berlin",1,3,19,2007,2008-02-09 09:30:00
"13572","VfL Bochum","Energie Cottbus",3,3,19,2007,2008-02-09 09:30:00
"13573","Hannover 96","Karlsruher SC",2,2,19,2007,2008-02-09 09:30:00
"13574","1. FC Nuernberg","Hansa Rostock",1,1,19,2007,2008-02-09 09:30:00
"13575","VfL Wolfsburg","MSV Duisburg",2,1,19,2007,2008-02-09 09:30:00
"13576","Borussia Dortmund","Schalke 04",2,3,19,2007,2008-02-10 11:00:00
"13577","Bayern Muenchen","Werder Bremen",1,1,19,2007,2008-02-10 11:00:00
"13578","Schalke 04","VfL Wolfsburg",1,2,20,2007,2008-02-15 14:30:00
"13579","MSV Duisburg","VfB Stuttgart",2,3,20,2007,2008-02-16 09:30:00
"13580","Karlsruher SC","Bayer Leverkusen",2,2,20,2007,2008-02-16 09:30:00
"13581","Werder Bremen","1. FC Nuernberg",2,0,20,2007,2008-02-16 09:30:00
"13582","Energie Cottbus","Borussia Dortmund",0,2,20,2007,2008-02-16 09:30:00
"13583","Hertha BSC Berlin","Arminia Bielefeld",1,0,20,2007,2008-02-16 09:30:00
"13584","Hansa Rostock","Eintracht Frankfurt",1,0,20,2007,2008-02-16 09:30:00
"13585","Hannover 96","Bayern Muenchen",0,3,20,2007,2008-02-17 11:00:00
"13586","Hamburger SV","VfL Bochum",3,0,20,2007,2008-02-17 11:00:00
"13587","VfL Bochum","Hannover 96",2,1,21,2007,2008-02-22 14:30:00
"13588","Bayer Leverkusen","Schalke 04",1,0,21,2007,2008-02-23 09:30:00
"13589","Eintracht Frankfurt","Werder Bremen",1,0,21,2007,2008-02-23 09:30:00
"13590","VfL Wolfsburg","Hertha BSC Berlin",0,0,21,2007,2008-02-23 09:30:00
"13591","VfB Stuttgart","Karlsruher SC",3,1,21,2007,2008-02-23 09:30:00
"13592","Borussia Dortmund","Hansa Rostock",1,0,21,2007,2008-02-23 09:30:00
"13593","Arminia Bielefeld","MSV Duisburg",0,2,21,2007,2008-02-23 09:30:00
"13594","Bayern Muenchen","Hamburger SV",1,1,21,2007,2008-02-24 11:00:00
"13595","1. FC Nuernberg","Energie Cottbus",1,1,21,2007,2008-02-24 11:00:00
"13596","Hertha BSC Berlin","MSV Duisburg",2,0,22,2007,2008-02-29 14:30:00
"13597","Schalke 04","Bayern Muenchen",0,1,22,2007,2008-03-01 09:30:00
"13598","Hannover 96","1. FC Nuernberg",2,1,22,2007,2008-03-01 09:30:00
"13599","Werder Bremen","Borussia Dortmund",2,0,22,2007,2008-03-01 09:30:00
"13600","Hansa Rostock","Arminia Bielefeld",1,1,22,2007,2008-03-01 09:30:00
"13601","Karlsruher SC","VfL Wolfsburg",3,1,22,2007,2008-03-01 09:30:00
"13602","VfL Bochum","Bayer Leverkusen",2,0,22,2007,2008-03-02 11:00:00
"13603","Hamburger SV","Eintracht Frankfurt",4,1,22,2007,2008-03-02 11:00:00
"13604","Energie Cottbus","VfB Stuttgart",0,1,22,2007,2008-03-11 14:00:00
"13605","Borussia Dortmund","Hertha BSC Berlin",1,1,23,2007,2008-03-07 14:30:00
"13606","Arminia Bielefeld","Schalke 04",0,2,23,2007,2008-03-08 09:30:00
"13607","VfB Stuttgart","Werder Bremen",6,3,23,2007,2008-03-08 09:30:00
"13608","Eintracht Frankfurt","VfL Bochum",1,1,23,2007,2008-03-08 09:30:00
"13609","VfL Wolfsburg","Energie Cottbus",3,0,23,2007,2008-03-08 09:30:00
"13610","Bayern Muenchen","Karlsruher SC",2,0,23,2007,2008-03-08 09:30:00
"13611","MSV Duisburg","Hansa Rostock",1,1,23,2007,2008-03-08 09:30:00
"13612","1. FC Nuernberg","Hamburger SV",0,0,23,2007,2008-03-09 12:00:00
"13613","Bayer Leverkusen","Hannover 96",2,0,23,2007,2008-03-09 12:00:00
"13614","Schalke 04","MSV Duisburg",2,1,24,2007,2008-03-14 15:30:00
"13615","VfL Bochum","VfB Stuttgart",1,1,24,2007,2008-03-15 10:30:00
"13616","Energie Cottbus","Bayern Muenchen",2,0,24,2007,2008-03-15 10:30:00
"13617","Hamburger SV","Borussia Dortmund",1,0,24,2007,2008-03-15 10:30:00
"13618","Hansa Rostock","Hertha BSC Berlin",0,0,24,2007,2008-03-15 10:30:00
"13619","Hannover 96","Arminia Bielefeld",2,2,24,2007,2008-03-15 10:30:00
"13620","Karlsruher SC","Eintracht Frankfurt",0,1,24,2007,2008-03-15 10:30:00
"13621","Bayer Leverkusen","1. FC Nuernberg",4,1,24,2007,2008-03-16 12:00:00
"13622","Werder Bremen","VfL Wolfsburg",0,1,24,2007,2008-03-16 12:00:00
"13623","Eintracht Frankfurt","Energie Cottbus",2,1,25,2007,2008-03-20 15:30:00
"13624","Bayern Muenchen","Bayer Leverkusen",2,1,25,2007,2008-03-22 10:30:00
"13625","VfL Wolfsburg","Hamburger SV",1,1,25,2007,2008-03-22 10:30:00
"13626","1. FC Nuernberg","VfL Bochum",1,1,25,2007,2008-03-22 10:30:00
"13627","MSV Duisburg","Hannover 96",1,1,25,2007,2008-03-22 10:30:00
"13628","Borussia Dortmund","Karlsruher SC",1,1,25,2007,2008-03-22 10:30:00
"13629","VfB Stuttgart","Hansa Rostock",4,1,25,2007,2008-03-22 10:30:00
"13630","Hertha BSC Berlin","Schalke 04",1,2,25,2007,2008-03-23 12:00:00
"13631","Arminia Bielefeld","Werder Bremen",1,1,25,2007,2008-03-23 12:00:00
"13632","Hansa Rostock","VfL Wolfsburg",0,1,26,2007,2008-03-28 15:30:00
"13633","Karlsruher SC","Schalke 04",0,0,26,2007,2008-03-29 10:30:00
"13634","1. FC Nuernberg","Bayern Muenchen",1,1,26,2007,2008-03-29 10:30:00
"13635","VfL Bochum","Borussia Dortmund",3,3,26,2007,2008-03-29 10:30:00
"13636","Hamburger SV","Arminia Bielefeld",1,1,26,2007,2008-03-29 10:30:00
"13637","Bayer Leverkusen","Eintracht Frankfurt",0,2,26,2007,2008-03-29 10:30:00
"13638","Werder Bremen","MSV Duisburg",1,2,26,2007,2008-03-29 10:30:00
"13639","Hannover 96","VfB Stuttgart",0,0,26,2007,2008-03-30 11:00:00
"13640","Energie Cottbus","Hertha BSC Berlin",2,1,26,2007,2008-03-30 11:00:00
"13641","MSV Duisburg","Energie Cottbus",0,1,27,2007,2008-04-04 14:30:00
"13642","Hertha BSC Berlin","Werder Bremen",1,2,27,2007,2008-04-05 09:30:00
"13643","Eintracht Frankfurt","1. FC Nuernberg",1,3,27,2007,2008-04-05 09:30:00
"13644","VfB Stuttgart","Hamburger SV",1,0,27,2007,2008-04-05 09:30:00
"13645","VfL Wolfsburg","Hannover 96",3,2,27,2007,2008-04-05 09:30:00
"13646","Arminia Bielefeld","Karlsruher SC",1,0,27,2007,2008-04-05 09:30:00
"13647","Schalke 04","Hansa Rostock",1,0,27,2007,2008-04-05 09:30:00
"13648","Borussia Dortmund","Bayer Leverkusen",2,1,27,2007,2008-04-06 11:00:00
"13649","Bayern Muenchen","VfL Bochum",3,1,27,2007,2008-04-06 11:00:00
"13650","Werder Bremen","Schalke 04",5,1,28,2007,2008-04-12 09:30:00
"13651","VfL Bochum","Hertha BSC Berlin",1,1,28,2007,2008-04-12 09:30:00
"13652","Energie Cottbus","Arminia Bielefeld",1,0,28,2007,2008-04-12 09:30:00
"13653","Hannover 96","Eintracht Frankfurt",2,1,28,2007,2008-04-12 09:30:00
"13654","Karlsruher SC","Hansa Rostock",1,2,28,2007,2008-04-12 09:30:00
"13655","Hamburger SV","MSV Duisburg",0,1,28,2007,2008-04-12 09:30:00
"13656","Bayer Leverkusen","VfB Stuttgart",3,0,28,2007,2008-04-13 11:00:00
"13657","Bayern Muenchen","Borussia Dortmund",5,0,28,2007,2008-04-13 11:00:00
"13658","1. FC Nuernberg","VfL Wolfsburg",1,0,28,2007,2008-04-20 09:00:00
"13659","Hansa Rostock","Werder Bremen",1,2,29,2007,2008-04-15 14:00:00
"13660","Hertha BSC Berlin","Hamburger SV",0,0,29,2007,2008-04-15 14:00:00
"13661","VfL Wolfsburg","VfL Bochum",0,1,29,2007,2008-04-15 14:00:00
"13662","Schalke 04","Energie Cottbus",5,0,29,2007,2008-04-15 14:00:00
"13663","Eintracht Frankfurt","Bayern Muenchen",1,3,29,2007,2008-04-16 14:00:00
"13664","Arminia Bielefeld","Bayer Leverkusen",1,0,29,2007,2008-04-16 14:00:00
"13665","VfB Stuttgart","1. FC Nuernberg",3,0,29,2007,2008-04-16 14:00:00
"13666","Borussia Dortmund","Hannover 96",1,3,29,2007,2008-04-16 14:00:00
"13667","MSV Duisburg","Karlsruher SC",0,1,29,2007,2008-04-16 14:00:00
"13668","Eintracht Frankfurt","Borussia Dortmund",1,1,30,2007,2008-04-25 14:30:00
"13669","Hamburger SV","Schalke 04",0,1,30,2007,2008-04-26 09:30:00
"13670","Karlsruher SC","Werder Bremen",3,3,30,2007,2008-04-26 09:30:00
"13671","Hannover 96","Hertha BSC Berlin",2,2,30,2007,2008-04-26 09:30:00
"13672","1. FC Nuernberg","Arminia Bielefeld",2,2,30,2007,2008-04-26 09:30:00
"13673","Energie Cottbus","Hansa Rostock",2,1,30,2007,2008-04-26 09:30:00
"13674","VfL Bochum","MSV Duisburg",1,1,30,2007,2008-04-26 09:30:00
"13675","Bayern Muenchen","VfB Stuttgart",4,1,30,2007,2008-04-27 11:00:00
"13676","Bayer Leverkusen","VfL Wolfsburg",2,2,30,2007,2008-04-27 11:00:00
"13677","Borussia Dortmund","1. FC Nuernberg",0,0,31,2007,2008-05-02 14:30:00
"13678","Hansa Rostock","Hamburger SV",1,3,31,2007,2008-05-03 09:30:00
"13679","Arminia Bielefeld","VfL Bochum",2,0,31,2007,2008-05-03 09:30:00
"13680","Schalke 04","Hannover 96",1,1,31,2007,2008-05-03 09:30:00
"13681","Werder Bremen","Energie Cottbus",2,0,31,2007,2008-05-03 09:30:00
"13682","VfB Stuttgart","Eintracht Frankfurt",4,1,31,2007,2008-05-03 09:30:00
"13683","Hertha BSC Berlin","Karlsruher SC",3,1,31,2007,2008-05-03 09:30:00
"13684","VfL Wolfsburg","Bayern Muenchen",0,0,31,2007,2008-05-04 11:00:00
"13685","MSV Duisburg","Bayer Leverkusen",3,2,31,2007,2008-05-04 11:00:00
"13686","Borussia Dortmund","VfB Stuttgart",3,2,32,2007,2008-05-06 14:00:00
"13687","VfL Bochum","Schalke 04",0,3,32,2007,2008-05-06 14:00:00
"13688","Karlsruher SC","Energie Cottbus",1,1,32,2007,2008-05-06 14:00:00
"13689","Hannover 96","Hansa Rostock",3,0,32,2007,2008-05-06 14:00:00
